ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,102.178,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,99.914,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,48.872,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,36.08,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,191.507,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,260.285,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2015,570.343,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,97.869,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,70.852,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,43.322,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,20.135,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,152.246,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,185.919,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2015,168.492,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,29.062,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,15.945,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,39.261,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,74.366,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2015,431.04,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,38.467,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,62.834,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,0.0,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,6.636,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,64.776,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,258.326,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2015,342.962,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,38.467,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,48.774,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,0.0,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,6.636,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,41.419,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,207.666,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2015,88.078,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,14.061,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,23.357,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,50.66,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_TOTAL,Economic activity (ISIC-Rev.4): Total,2015,1169.875,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_A,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,2015,140.645,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_B,Economic activity (ISIC-Rev.4): B. Mining and quarrying,2015,30.975,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_C,Economic activity (ISIC-Rev.4): C. Manufacturing,2015,162.748,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_D,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",2015,10.647,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_F,Economic activity (ISIC-Rev.4): F. Construction,2015,48.872,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_G,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,2015,85.961,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_H,Economic activity (ISIC-Rev.4): H. Transportation and storage,2015,86.514,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_I,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,2015,24.437,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_J,Economic activity (ISIC-Rev.4): J. Information and communication,2015,12.494,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_K,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,2015,11.209,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_L,Economic activity (ISIC-Rev.4): L. Real estate activities,2015,5.988,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_M,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",2015,8.828,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_N,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,2015,20.854,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_O,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,2015,128.94,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_P,Economic activity (ISIC-Rev.4): P. Education,2015,194.836,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_Q,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,2015,32.996,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_S,Economic activity (ISIC-Rev.4): S. Other service activities,2015,17.788,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_ISIC4_T,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2015,134.545,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_TOTAL,Economic activity (ISIC-Rev.4): Total,2015,913.305,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_A,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,2015,136.336,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_B,Economic activity (ISIC-Rev.4): B. Mining and quarrying,2015,21.024,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_C,Economic activity (ISIC-Rev.4): C. Manufacturing,2015,119.626,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_F,Economic activity (ISIC-Rev.4): F. Construction,2015,43.322,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_G,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,2015,73.761,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_H,Economic activity (ISIC-Rev.4): H. Transportation and storage,2015,68.026,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_I,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,2015,16.834,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_J,Economic activity (ISIC-Rev.4): J. Information and communication,2015,7.935,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_N,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,2015,18.082,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_O,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,2015,75.442,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
MDG,Madagascar,BA:7423,LFS - National Survey on Employment and the Informal Sector,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_ISIC4_P,Economic activity (ISIC-Rev.4): P. Education,2015,138.644,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
